Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,isPalindrome,10,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,isPalindrome,5,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,isPalindrome,5,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,isPalindrome,10,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutator,isPalindrome,6,NON_VIABLE,none
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutator,isPalindrome,11,RUN_ERROR,none
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,isPalindrome,6,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
